Year,Team,Safeties,Corners,InsideBackers,Edge,InteriorDLine,WRs,TEs,InteriorOLine,Tackles,QB,RB,Special,Dead,IR,Prac,Susp,Wins,Playoff Wins,SuperBowl Win,Cluster,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,ExpWins,ExpPOWins,Error,POError
2011,rams,4.89,8.29,3.45,12.47,1.17,4.54,2.29,13.33,9.71,11.79,9.24,4.25,1.67,0.66,0.24,0.0,2,0,0,1,1.9598453515520826,2.047516134813366,1.995172247061593,1.9840504900461398,1.970045998213806,1.9970185756669847,2.0556096062312665,2.020684001630777,1.9718932372292903,1.9815494934136615,2.05702550569715,1.954213217818902,1.95279520889156,2.0493850999684033,2.024193674443705,2.003922708932564,2.0116439344118686,1.944219361871892,2.000686422251641,2.0272429060652972,2.0040942594587783,1.9162224378241606,2.0532827759304157,2.0012580121522814,1.9799088938001765,1.9430746186191092,2.063199032515839,1.9682228532765218,2.0048560759588416,1.9264537872136471,2.002717307505376,2.052135669799901,1.9613730407741454,2.0549607582581246,2.115269498234781,2.0099889967414333,2.0425904854616777,1.9042641326213745,1.8903216394406703,1.9402086937781697,2.0255382531486923,1.9249812892716156,1.9458562408104372,2.0793067649282584,2.0012424329535308,2.0342891928191142,1.9779818973049836,2.022103777237918,2.0567784199157026,2.088805586032379,7.910113222228642,0.42706961734854293,5.910113222228642,0.42706961734854293
2012,rams,5.32,9.19,2.8,23.45,2.85,6.64,1.92,15.6,6.28,13.7,9.01,1.73,11.2,7.39,0.5,0.0,7,0,0,1,1.9508035831260442,2.0462261232624517,1.9882015967016369,1.9889520979338704,1.9671074740198233,1.9826807657543952,2.066175556489062,2.0184411420015156,1.9553595230081144,1.9929081418787762,2.0523916136062152,1.9623614445939301,1.9613901449394247,2.0303941486355153,2.0379155115459744,2.0245583691380196,1.9993007184323095,1.9706276819482647,2.0270496307951933,2.01508564770818,1.9884367506317242,1.9405652924961805,2.045809672325807,2.001284563560147,2.016532031569192,1.9568356327108956,2.0423120575988256,1.9707760928426743,2.000950444919659,1.9477556846604758,2.0160310558164736,2.0406017953602476,1.9721609155118807,2.0242982972914816,2.084398625156812,1.993086995231285,2.0297266785400203,1.9289628761684112,1.9170288372589637,1.9362056994964634,2.028099195691663,1.9514630600533167,1.9801227505172825,2.0450779549305986,1.981597274073458,1.9900967444115885,2.004866873519023,2.0443066773936978,2.020073047494906,2.0626055072481533,7.908857093133016,0.4272484439275554,0.9088570931330162,0.4272484439275554
2013,rams,7.62,14.47,11.68,18.6,2.74,4.82,4.74,11.52,9.92,10.87,2.14,1.34,11.88,32.17,0.44,0.0,7,0,0,22,1.953771742623901,2.003293952688752,2.004262337801198,1.9899066421911649,1.9831800981104097,2.005462767579124,2.0581016600659,2.0236778704905234,1.9788983229526789,1.999736246440242,2.0278587032824715,1.9562548038083956,1.9678848724097333,2.045158671032663,2.04486375467634,2.0115109023157833,2.0697897987139258,1.9717986422280085,2.0072432022776776,2.00941059439546,2.001290979425811,1.9361372356286148,2.0952635144603304,2.0025976990802787,1.994007097084887,2.0057818849247355,2.0146383233933625,1.9823018908855337,1.9884523219001222,1.9327508174268986,1.992369335753155,2.013793374548962,1.9876960220917097,2.0040667489695383,2.0474465460875138,2.0199186737293156,2.0036966979753914,1.9119864153248862,1.9003185961849314,1.922464977219724,2.06075567338685,1.9497751038487479,1.9267972052136995,2.0403885011608223,2.0009420949583347,2.0638296046124256,1.9686335854291706,2.042321551398754,2.0254722104337346,2.052039731377426,7.907338134002315,0.4274001974429545,0.9073381340023152,0.4274001974429545
2014,rams,2.54,7.32,10.27,21.9,4.74,6.02,6.19,9.38,10.79,15.42,2.79,1.59,6.35,23.22,0.4,0.0,6,0,0,22,1.9706636703053555,2.0103625360460247,1.9815096292082741,1.9784686091947117,1.9724598707366148,2.0086526599066987,2.0630239390992573,2.0257724347973096,1.9678743731090835,2.0029108744272937,2.044892653015097,1.9528517848698035,1.975634203382242,2.040044798071938,2.051153994959752,2.023423449106664,2.037622810046073,1.9693533213875754,2.024537330092612,2.0292398302770778,1.9826170222302213,1.9373830824360734,2.090457605267606,2.003088927578027,2.019576675545704,1.9723315251342828,2.0157702556016477,1.975775539207322,2.0013077027382176,1.964938187341329,2.0126965316506933,2.0302782814735183,1.9893912013385064,2.0044629958254077,2.0389363847462936,2.0183559915757505,2.030768007039237,1.9219942887174597,1.9087343029212944,1.9313382348792603,2.042206313264049,1.9324703037646995,1.9493838559319716,2.02611786142733,1.998903971415075,2.0305617787248975,1.9675056635645913,2.0200081710688824,2.015374337186658,2.036812228364527,7.9086190460334365,0.42740869420077526,1.9086190460334365,0.42740869420077526
2015,rams,3.97,2.98,6.62,27.86,7.01,7.69,9.61,8.35,4.52,3.6,3.28,2.73,0.41,23.69,0.0,0.23,7,0,0,24,1.9822221288262023,2.0125215978642577,1.9681681463501202,1.986208771640177,1.9885645912125545,1.9909034022223513,2.040340311861343,2.017587093728633,1.9533395859283387,2.0045635537782323,2.0418763927514982,1.9576236046836635,1.953067513217921,2.012556032077426,2.0597153215771153,2.0420730169301384,1.959713933744154,1.987268953274492,2.044137179014788,2.0132918458456475,1.9692936705524564,1.9224606173650156,2.042155174886793,2.0114235600178745,2.0751389766473363,1.9704051600047214,2.018293356614489,2.001617751171076,1.981786016764871,1.9570571565888237,2.029735906021286,2.021819646947196,1.977673017540397,2.0038037592158933,2.0357053595524754,1.970065703952004,2.048406849312027,1.9647037152139502,1.9193454534955894,1.9306992030857408,2.0394736894718335,1.9626383192659136,1.994870039786113,2.0359965357463223,1.9638154252683486,1.9843357806552986,2.013379878773392,2.060334864723935,2.0663020899570306,2.0115203448727454,7.907312586725926,0.42754963512413074,0.9073125867259257,0.42754963512413074
2016,rams,3.97,9.52,6.34,14.38,7.21,10.87,3.58,6.86,5.19,6.07,4.14,2.88,0.08,11.79,0.0,0.0,4,0,0,17,1.9411088930490767,1.990723734811201,1.9868088041593985,1.9983020655745223,1.9813067415971406,2.0152741688026388,2.058022616106309,2.048276699528293,1.9951924334316367,1.991038805695157,2.0693668458455563,1.9700693681830146,1.9418109544024793,2.0598948346190484,2.031614571901629,2.0373257964263076,2.02288196195743,1.9820357866805873,2.005469572006837,2.013456169118547,1.977830750662649,1.916894498567557,2.0446888808569175,1.9812737961033289,1.9878258012851024,2.001850568984981,1.9881689731616197,1.987921940852995,1.9752006145642491,1.9526624098134346,2.0589689368134265,2.0381960721712304,1.9574583614135714,2.0014932670351726,2.0459326481885607,1.9743194004521447,2.0368985586439745,1.8967154928443388,1.857271069192454,1.9648200572902361,2.0366786677395394,1.9517595067561715,1.9197890519088312,2.077831656685794,1.9761409932817768,2.049141803020498,2.0168564819146457,2.0691121183891754,2.0818865428594875,2.03443025464936,7.9071676794528365,0.42669491633442413,3.9071676794528365,0.42669491633442413
2017,rams,3.69,14.6,11.07,11.25,10.71,15.86,2.07,5.6,9.51,5.47,4.18,2.45,6.18,6.06,0.0,0.0,11,0,0,5,1.954443555862571,1.959284192762575,2.0141274622897547,2.000921312923918,1.9845458194358512,2.0470240769461236,2.0306585688363357,2.043142369398196,2.030160604865002,1.9787755227721409,2.037876856456899,1.9931569915783487,1.9567710680247725,2.061270182962232,1.9988978578354533,2.028899855827009,2.0681285405214753,1.9924787406751625,1.9768836146541906,2.0098071728409694,1.9892512877553277,1.9483918251559837,2.0352021852000153,1.9738082940694155,1.9473506705535437,2.034658154105129,1.948464394927976,1.9899045002048814,1.9803806289168562,1.9743382147620947,2.0500352845936423,2.0154815051850625,1.9783360795189557,1.9970497516044246,2.0176892556693393,1.9892094352909808,2.0062362525511714,1.904667910081124,1.8727853080735757,1.9990103439786286,2.0295940267329184,1.9659808325372674,1.907582507258721,2.06385329692531,1.989567420889419,2.0935831348238017,2.0059256065872253,2.0471500697685703,2.0696908798365983,2.007566574973067,7.903365672277695,0.42618836616371103,3.096634327722305,0.42618836616371103
2018,rams,7.79,11.58,10.37,10.68,15.13,10.69,1.55,9.77,7.33,4.88,4.98,4.29,9.23,2.44,0.0,0.0,13,3,0,8,1.9516820097165772,1.975071792723607,1.9931550201817245,1.996850729362307,1.9867654011264149,2.029054982729873,2.01352911985479,2.039684153078892,2.045922037504636,1.9638822888041534,2.040006683620506,2.0160464014973187,1.977258680233979,2.036482597252275,2.009156323816951,2.0103473227318567,2.02677293576078,1.9900452148200025,1.9724253358031902,1.984977291015415,2.0095543195556833,1.9189809479638082,2.0238581552667503,1.9809348685512984,1.9471092500378346,2.00320100273502,1.9784457514647118,1.9931177278307406,1.9747506246381912,1.9657857334048214,2.034871421589618,2.0012749265607925,1.9780995140927964,2.006328463447922,2.042384744144838,1.962746135826949,2.0106133885993858,1.9219179556555883,1.8741040518060612,2.0219286294379324,2.036636017585494,1.9692425299409126,1.9187344917585638,2.0896315747380747,1.9835786413313783,2.0599823958533174,2.0237285172148534,2.0194166769390955,2.1568401978969414,2.0330850224953743,7.905461548106505,0.42655350546544873,5.094538451893495,2.573446494534551
2019,rams,4.98,9.77,4.75,15.89,10.12,14.41,2.24,3.58,13.84,6.21,6.58,3.17,7.17,2.6,0.07,0.0,9,0,0,5,1.978494924238014,1.971748351951141,1.9970248365228642,2.0002477010299216,1.9948521950885971,2.046076732469488,2.032644191800225,2.0426018276765148,2.0135448656859465,1.9754819156497985,2.0458621685977083,1.9886003988766203,1.9403092209950172,2.054161485985583,2.0130403885475987,2.0413292633970554,1.9961657422916965,1.9761327496858814,2.00279726448783,2.0364393176244917,1.995105378739227,1.9375629906430227,2.00179228258303,2.005198285387498,1.9722844942283349,1.9820383658452487,1.9584698742282063,1.9817444767102546,1.9850836787787036,1.9808047937653814,2.059274262118995,2.0197296849254176,1.9832304226901811,2.027884401107979,2.033093741134615,1.990896721331309,2.020946245228843,1.9097649587979708,1.8777207484485483,1.9950292789856074,1.9897820544769025,1.9722071822568958,1.9434197653240608,2.0573411867080567,1.980805874302316,2.0699005221610016,2.0138104440551023,2.0440166554849784,2.0662620663152187,1.9972436206350788,7.9048448730002825,0.426564704340657,1.0951551269997175,0.426564704340657
2005,dolphins,2.75,0.0,9.23,3.61,2.84,0.91,1.6,2.15,1.83,2.02,6.7,2.58,2.11,0.46,0.09,0.0,9,0,0,38,1.9828089510973674,2.0098980717225894,2.0123077912884884,1.9239073827035615,2.0687880586216987,2.1419344367676234,1.9641203210079516,2.0125327160694075,1.9978763483327304,1.8795538977201653,1.9475440445154726,1.9468676572304822,1.9477540304256618,2.047555006754477,2.11072161956732,1.9354468015390955,2.003670058284983,1.9960869389607707,1.915104995427181,1.8847611768358894,2.1400504698750593,1.7707943784068987,2.1499107929293073,1.9621567998577856,1.9308341512837341,1.9692622652198548,2.1144143611786252,2.0879555339887035,2.1215949695705523,1.8989686715520215,1.9237415642288604,2.071504958600515,1.9695666403311434,2.0614084632892884,2.158413481094676,1.8403415265614023,2.154457012232893,1.9062849849377295,1.8501197894291708,2.0308367683815853,2.187801680069525,1.8603324437362332,1.9423735338446075,2.0637645421659174,1.9849065297136326,2.052987797501232,1.9439403571306972,2.028027707238712,2.06565900944247,2.0283485113342232,7.915009630997458,0.42971858635455623,1.0849903690025418,0.42971858635455623
2006,dolphins,3.3,2.59,1.45,5.2,4.86,0.51,3.99,1.97,2.19,6.59,3.16,2.63,4.92,0.0,0.08,0.0,6,0,0,38,1.9414588108415687,2.0493359240044553,1.8513898371958133,1.9655865277191886,2.076588497825457,1.9412441798769553,2.1061485907698594,2.166461113732577,2.03561175691825,2.0430758921255285,2.104439864013561,1.967516050785717,1.9800170748403487,2.042105391387764,2.15715676516347,1.918819432268233,1.8688804482211139,1.916108843108964,2.0018109272331857,2.0008179572331084,2.0089460001886397,1.784104616246043,2.043527115064541,2.0255047050043604,2.002891870832228,1.897652690365792,2.167799221386098,1.9742476605726023,1.987132779130692,1.9601853246192986,2.0050677469858873,2.137349894506393,1.9173084428617055,2.0586388135505365,2.0299890373649188,1.9889140166676729,2.202452291389179,1.8681137707144988,1.796656713953995,2.017747648328609,1.9573812245725322,1.8404450155509011,1.8996249799033336,2.088432115609092,2.0131350327406574,1.9482133823037584,1.997494197598066,1.920323491271177,2.244776988600677,2.0813693268509437,7.92616641918944,0.42918112110167034,1.9261664191894399,0.42918112110167034
2007,dolphins,4.34,3.19,4.98,5.02,3.68,4.31,2.31,2.09,2.29,4.94,3.98,2.66,8.29,3.34,0.0,0.0,1,0,0,38,1.920826940204877,1.9897151404097781,1.9371621977677684,1.97627708677226,2.0737274834683834,2.0566571089700427,2.054389693189356,2.101060985426737,2.0248909843377216,1.9639489378187467,2.1222622654666323,1.9541509279788205,1.9269093073778336,2.1356525432932436,2.130076429614146,1.9738143815078852,1.9872810495465385,1.948645986471993,1.9537914265854692,1.9767150412223058,2.080628788403244,1.7922188340403575,2.084617172912714,1.9828617036696201,1.914618019635764,1.966199189913303,2.080829365341369,2.0254803184631465,2.007989759314618,1.9376225571995296,2.0492423161382742,2.1083087654617914,1.897111554055646,2.018441882229717,2.102087067958094,1.9029151479840931,2.121266104071272,1.809471693763097,1.7674795584034737,2.0109798859609205,2.052290838550895,1.9080730904331216,1.8386431611856269,2.104114700141838,1.9951710997907668,2.0633975249909677,1.97650588264221,2.0453997606182788,2.0639815799504,2.084096759345294,7.920607109284298,0.42947046500254493,6.920607109284298,0.42947046500254493
2008,dolphins,5.14,4.57,11.03,5.22,4.56,4.82,0.72,6.3,7.84,9.32,7.18,2.18,6.61,1.94,0.08,0.0,11,0,0,28,1.9588310970006722,1.9963625686872832,2.00811489789864,1.9570620533281555,1.9902465066857822,2.078857177828147,2.024988720044762,2.029955103853422,2.0137152662635405,1.936844020416715,2.04412881776241,1.9757160747182319,1.9788050172205414,2.087382644789924,2.0461603461709537,1.9874062898386162,2.092686165535371,1.9523772965791442,1.945173533110782,1.9950604022632088,2.0656163633125164,1.88225773034458,2.1156786795712463,1.9852868762318394,1.9082915668276481,1.9662056852438075,2.0346080077989463,1.9855112489077804,2.0382549765032496,1.9548483929008316,1.991464350405593,2.0423909592282046,1.9724196695966096,2.0370173164811143,2.1183288995479517,1.9735831107181774,2.0317423283446816,1.8684993061546615,1.8520799384821123,1.9842327796130816,2.075847369773293,1.9125514436861142,1.8891811453830485,2.065290216372686,2.013727706473141,2.090739154244286,1.940779494423161,1.9938625748069156,2.036320069951725,2.0735086386747272,7.911760468831393,0.42780631120477347,3.0882395311686066,0.42780631120477347
2009,dolphins,13.43,4.62,14.9,8.25,3.58,5.76,0.91,9.85,12.59,6.93,10.22,1.64,5.93,9.49,0.14,0.0,7,0,0,20,1.9861018842225724,1.9955595846035254,2.0170807237077955,1.9674718475718258,2.0132684177944946,2.061485403583582,1.9924510337277628,2.000282850602196,1.994390897364108,1.9391802582866897,2.02580535659645,1.9851368177394655,1.9683517605394947,2.060519285602504,2.04975336765616,2.0001250321440067,2.0402481387987135,1.9572785744603984,1.9577152727949798,1.9934685056822905,2.082145054908637,1.8998910818809414,2.070608137398821,2.0196421514031497,1.9403610625058927,1.9671018085083722,2.0379297800429383,2.0031138996412947,2.0179152401884513,1.9457279022201055,1.9790499227904201,2.006123126400306,1.97883669368025,2.044422590851689,2.1237540973612212,1.9628014277501782,1.9994610319461408,1.9141852544727704,1.8939397708719867,1.959536309455474,2.0650980597794235,1.975275806986723,1.9314827358714763,2.0495414117611785,1.9930895471386787,2.0639259842404245,1.9576106643100764,2.021905288649449,2.033540675391009,2.056308468113517,7.910245046574834,0.4285650294155018,0.9102450465748344,0.4285650294155018
2010,dolphins,10.07,2.88,17.72,10.46,2.63,10.36,2.61,10.37,19.34,2.33,9.89,2.16,25.58,2.36,0.59,0.0,7,0,0,5,2.014796097177174,1.9787381274188505,2.0278314819843213,1.9711160312834295,1.9982377655218269,2.0780333627207805,1.9806020081179234,1.9919992807063018,1.991289725132004,1.9436914197706485,2.0190767847148163,1.978921807587735,1.9579334178786605,2.0565942085658406,2.0250768518338504,2.02509892896954,2.0338739383090685,1.9639331558527817,1.9676612155447641,2.0179877235940915,2.047282831315978,1.920142263702312,2.057313411966247,2.018251919264537,1.96084917001813,1.971526379198937,2.000223670978275,2.0093135643409736,2.011475315407666,1.9544821065840878,1.9976126782140569,1.9982496961613954,1.9892401269817905,2.0433759464355576,2.095290008854734,1.9743970739306564,2.0013227575387367,1.9332321926363127,1.905435658467278,1.9482973801427674,2.058385648122297,1.9756894733420052,1.9407562360115826,2.0513016039854306,1.9914453166694626,2.080226122870519,1.9567039306815082,2.0293187826998325,2.032715919470603,2.0236494813219057,7.906647625056419,0.42788947464223287,0.9066476250564186,0.42788947464223287
2011,dolphins,7.66,3.06,11.78,13.09,11.93,12.2,3.11,9.4,18.9,4.02,4.85,2.7,14.2,0.0,0.35,0.0,6,0,0,5,2.0100544632511954,1.9687741606034561,1.9990121898009312,1.9784304299010826,1.9828154557299633,2.0664400459661105,1.9902722958329628,2.0147352344596356,2.0157080160727845,1.952198377983062,2.0428585254369085,2.0020651020192104,1.971016870588737,2.0474334658494904,2.0192798836329358,2.039464324849598,2.004226912817717,1.968055174546505,1.982634617001321,2.03254968964159,2.018250937289525,1.922446248821649,2.031569523747232,2.0183395812495593,1.9690624293870609,1.9569128558864994,1.9723397370407205,1.9950828831939122,1.9899994040271825,1.981563087874871,2.0336542212586193,1.9919028751096357,1.9942076971345855,2.033820161554907,2.0637569968620033,1.978955087045115,2.0052223740643167,1.9348199099152668,1.890087417186766,1.971797692512174,2.030053391196302,1.9744441250394495,1.9371367810769746,2.0685377946529893,1.9863655200410995,2.063509828508592,1.9837244468627149,2.0066770766617124,2.0935994229915726,2.0141352558217815,7.9063917458831305,0.42734027996440926,1.9063917458831305,0.42734027996440926
